Stranieri;Joni Mitchell;1979 - Mingus [Remastered];A Chair In The Sky;-1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 9.668.608
Stranieri;Joni Mitchell;1979 - Mingus [Remastered];Coin In The Pocket (Rap);-1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 284.672
Stranieri;Joni Mitchell;1979 - Mingus [Remastered];Funeral (Rap);-1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 1.638.400
Stranieri;Joni Mitchell;1979 - Mingus [Remastered];God Must Be A Boogie Man;-1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 6.825.984
Stranieri;Joni Mitchell;1979 - Mingus [Remastered];Goodbye Porkpie Hat;-1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 8.126.464
Stranieri;Joni Mitchell;1979 - Mingus [Remastered];Happy Birthday 1975(Rap);-1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 1.421.312
Stranieri;Joni Mitchell;1979 - Mingus [Remastered];I's A Muggin' (Rap);-1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 188.416
Stranieri;Joni Mitchell;1979 - Mingus [Remastered];Lucky (Rap);-1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 100.352
Stranieri;Joni Mitchell;1979 - Mingus [Remastered];Sweet Sucker Dance;-1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 11.739.136
Stranieri;Joni Mitchell;1979 - Mingus [Remastered];The Dry Cleaner From Des Moines;-1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 4.939.776
Stranieri;Joni Mitchell;1979 - Mingus [Remastered];The Wolf That Lives In Lindsey;-1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 9.756.672
Stranieri;Oregon;Live at Yoshìs;I'll Remember August;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 10.334.208
Stranieri;Passenger;Varie;Blind Love;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 7.910.099
Stranieri;Passenger;Varie;Hearts On Fire (Ed Sheeran;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 4.559.049
Stranieri;Passenger;Varie;Keep On Walking;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 7.051.264
Stranieri;Passenger;Varie;Let Her Go;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 10.140.010
Stranieri;Passenger;Varie;Passenger All The Little Lights;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 3.986.956
Stranieri;Passenger;Varie;What You're Thinking Feat. Josh Pyke;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 3.601.796
Stranieri;Varie;The Best of;Imogen Heap - Speeding Cars;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 8.526.144
Stranieri;Varie;The Best of;Jarabe De Palo e Niccolo Fabi - Mi Piace Come Sei;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 5.419.478
Stranieri;Varie;The Best of;Millow - Ayo Technologie;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 9.246.236
Stranieri;Whitney Houston;The Best of;All At Once;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 4.308.992
Stranieri;Whitney Houston;The Best of;I Have Nothing;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 4.063.232
Stranieri;Whitney Houston;The Best of;I Wanna Dance With Somebody;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 5.787.648
Stranieri;Whitney Houston;The Best of;I Will Always Love You;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 3.792.896
Stranieri;Whitney Houston;The Best of;I'm Every Woman;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 3.997.696
Stranieri;Whitney Houston;The Best of;I'm your baby tonight;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 6.045.696
Stranieri;Whitney Houston;The Best of;My love is your love;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 4.194.304
Stranieri;Whitney Houston;The Best of;One moment in time;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 5.746.688
Stranieri;Whitney Houston;The Best of;Queen Of The Night;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 2.646.016
Stranieri;World Cafe Next;Varie;The Hiders;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 4.253.824
Themes;Meditazione;Meditazione;Pilates;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 117.932.923
Themes;Themes;Movies;007 (Main Theme);0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 733.184
Themes;Themes;Movies;007 (Tomorrow Never Dies) Feat. Cheryl Crow;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 4.620.288
Themes;Themes;Movies;A fistful of dollars;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 2.600.960
Themes;Themes;Movies;A fistful of dynamite;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 6.725.632
Themes;Themes;Movies;Ballad of the Alamo;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 2.568.192
Themes;Themes;Movies;Blade Runner (End Titles);0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 3.899.392
Themes;Themes;Movies;Ecstasy of Gold (The Good, the Bad, and the Ugly Theme);0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 2.535.424
Themes;Themes;Movies;Footlose (Main Theme) Feat. Kenny Loggins;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 3.678.208
Themes;Themes;Movies;For a few dollars more;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 3.907.584
Themes;Themes;Movies;Grease - (Summer Nights);0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 3.473.408
Themes;Themes;Movies;Hang em' high;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 4.182.016
Themes;Themes;Movies;High noon;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 4.263.936
Themes;Themes;Movies;How the west was won;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 2.891.776
Themes;Themes;Movies;Johnny Guitar;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 4.456.448
Themes;Themes;Movies;Mission Impossible (Main Theme);0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 3.313.664
Themes;Themes;Movies;Mortal Kombat (Fight);0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 3.547.136
Themes;Themes;Movies;My name is Nobody;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 4.435.968
Themes;Themes;Movies;Oliver Onions - Sandokan;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 2.949.120
Themes;Themes;Movies;Once upon a time in America - Deborah's theme & Amapola;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 7.565.312
Themes;Themes;Movies;Once upon a time in the west;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 5.566.464
Themes;Themes;Movies;Pink Panther (Main Theme);0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 1.482.752
Themes;Themes;Movies;Rio Bravo;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 4.222.976
Themes;Themes;Movies;Rocky Iv - Eye Of The Tiger;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 3.903.488
Themes;Themes;Movies;Star Wars (Cantina);0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 2.928.640
Themes;Themes;Movies;Star Wars (Imperial March);0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 2.465.792
Themes;Themes;Movies;The comancheros;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 3.317.760
Themes;Themes;Movies;The good, the bad and the ugly;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 4.186.112
Themes;Themes;Movies;The Lion King (Circleoflife);0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 1.675.264
Themes;Themes;Movies;The magnificent seven;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 3.018.752
Themes;Themes;Movies;Titanic (My Heart Will Go On) Feat. Celine Dion;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 4.456.448
Themes;Themes;Movies;Top Gun (Danger Zone);0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 3.440.640
Themes;Themes;Movies;Wand'rin star;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;bytes 6.361.088
