Type;AuthorName;AlbumName;SongName;Punteggio;Analizzata;Recomended;Loreto;Buona;Soft;Vivace;MoltoViv;Camera;Car;Lenta;Country;Strumentale;Classica;Lirica;Live;Discreta;Undefined;Avoidit;Confusionaria;SongSize
Stranieri;America;Greatest hits;Sister golden hair;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Stranieri;America;Greatest hits;Tin man;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Stranieri;America;Greatest hits;Ventura highway;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Stranieri;America;Greatest hits;Woman tonight;896;x;x;x;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Anastacia;Varie;Left outside alone;;x;.;.;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;x;0
Stranieri;Barbra Streisand;The Best of;I Remember;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Stranieri;Barbra Streisand;The Best of;Memory (The Theme From Andrew Lloyd Webbers Musical Cats);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Stranieri;Barbra Streisand;The Best of;People;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Stranieri;Barbra Streisand;The Best of;The Way We Were;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Stranieri;Barbra Streisand;The Best of;woman in love;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Barry White;Love Songs;Cant get enough of your love;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Barry White;Love Songs;Dark and lovely;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Barry White;Love Songs;Dont make me wait too long;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;x;0
Stranieri;Barry White;Love Songs;Ill do for you anything you want me to;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Stranieri;Barry White;Love Songs;Im gonna love just a little;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Stranieri;Barry White;Love Songs;It may be winter outside;768;x;x;x;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Barry White;Love Songs;Its ecstasy when you lay down;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Barry White;Love Songs;Just the way you are;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Barry White;Love Songs;Love serenade;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Barry White;Love Songs;Loves theme;897;x;x;x;B;S;.;.;.;.;.;.;x;.;.;.;.;.;.;.;0
Stranieri;Barry White;Love Songs;Midnight and you;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Barry White;Love Songs;Never never gonna give you up;768;x;x;x;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Barry White;Love Songs;Practice what you preach;768;x;x;x;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Barry White;Love Songs;Walking in the rain;768;x;x;x;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Barry White;Love Songs;Your the first the last my eve;768;x;x;x;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Beautiful World;Forever;Africa;896;x;x;L;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Beautiful World;Forever;Children of the future;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Beautiful World;Forever;Externally;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Beautiful World;Forever;Fearless;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Beautiful World;Forever;Forever;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Beautiful World;Forever;I'll be there;896;x;x;x;x;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Beautiful World;Forever;Love is everything;896;x;x;L;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Beautiful World;Forever;Oh beautiful paradise;896;x;x;L;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Beautiful World;Forever;Pana kama dunia;896;x;x;L;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Beautiful World;Forever;Pepo iko;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Beautiful World;Forever;The Healing;897;x;x;x;B;S;.;.;.;.;.;.;x;.;.;.;.;.;.;.;0
Stranieri;Bee Gees;The Best of;05 i don't know how to love him;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bee Gees;The Best of;06-If I Can't Have You;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bee Gees;The Best of;90The Bee Gees - He's A Liar;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bee Gees;The Best of;Alive;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bee Gees;The Best of;Andy Gibb &The Bee Gees - (Our Love) Don't Throw It All Away;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bee Gees;The Best of;Charade;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bee Gees;The Best of;Country Woman;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bee Gees;The Best of;Don't Wanna Live Inside Myself;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bee Gees;The Best of;Elisa;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bee Gees;The Best of;How Can You Mend A Broken Heart;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;0
Stranieri;Bee Gees;The Best of;How deep is your love;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bee Gees;The Best of;I.O.I.O.;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bee Gees;The Best of;If I Can't Have You;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bee Gees;The Best of;It Doesn't Matter Much To Me;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bee Gees;The Best of;Jive talking;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;x;.;0
Stranieri;Bee Gees;The Best of;King And Country;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bee Gees;The Best of;Lonely Days;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bee Gees;The Best of;More Than A Woman;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bee Gees;The Best of;Morning Of My Life;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bee Gees;The Best of;Mr. Natural;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bee Gees;The Best of;My World;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bee Gees;The Best of;Night fever;896;x;x;x;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bee Gees;The Best of;On Time;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bee Gees;The Best of;Run To Me;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bee Gees;The Best of;Saturday Night Fever;768;x;x;x;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bee Gees;The Best of;Saw A New Morning;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bee Gees;The Best of;Staying alive;768;x;x;x;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bee Gees;The Best of;Throw A Penny;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bee Gees;The Best of;Too much heaven;;x;x;x;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;0
Stranieri;Bee Gees;The Best of;Wouldn't I Be Someone;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bee Gees;The Best of;You should be dancing;768;x;x;x;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Biggie Smalls;Varie;One More Chance (Remix);;x;.;.;.;.;.;.;.;x;.;.;.;.;.;.;x;.;.;x;0
Stranieri;Bob Dylan;The Best of;Aint gonna grieve;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;0
Stranieri;Bob Dylan;The Best of;All over you;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;0
Stranieri;Bob Dylan;The Best of;Blowin In The Wind;896;x;x;x;B;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Best of;Blues;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;0
Stranieri;Bob Dylan;The Best of;Farewell;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;0
Stranieri;Bob Dylan;The Best of;Follow you down;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;0
Stranieri;Bob Dylan;The Best of;Gypsy lou;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;0
Stranieri;Bob Dylan;The Best of;Hero blues;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;0
Stranieri;Bob Dylan;The Best of;Hurricane;768;x;x;x;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Best of;I shall be free;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;0
Stranieri;Bob Dylan;The Best of;John birch paranoid blues;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;0
Stranieri;Bob Dylan;The Best of;John brown;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;0
Stranieri;Bob Dylan;The Best of;Knock in on heavens door;;x;x;x;B;x;.;.;.;.;.;.;.;.;.;.;.;.;x;.;0
Stranieri;Bob Dylan;The Best of;Long ago and far away;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;0
Stranieri;Bob Dylan;The Best of;Long time gone;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;0
Stranieri;Bob Dylan;The Best of;Only a hobo;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;0
Stranieri;Bob Dylan;The Best of;Paths of victory;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;0
Stranieri;Bob Dylan;The Best of;Seven curses;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;0
Stranieri;Bob Dylan;The Best of;The times they are a changin;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;0
Stranieri;Bob Dylan;The Best of;Tomorrow is a long time;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;0
Stranieri;Bob Dylan;The Best of;Watcha gonna do;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;0
Stranieri;Bob Dylan;The Best of;When the ship comes in;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;4th Time Around;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;A Hard Rain's A Gonna Fall;896;A;.;L;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Abandoned Love;768;A;.;L;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Absolutely Sweet Marie;;A;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;0
Stranieri;Bob Dylan;The Ultimate Best Of;All Along The Watchtower;;A;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;All I Really Want To Do;256;A;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Baby, I'm In The Mood For You;256;A;.;.;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Baby, Let Me Follow You Down;256;A;.;.;B;.;.;.;.;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Blind Willie McTell;896;A;.;L;B;S;.;.;.;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Blood In My Eyes;896;A;.;L;B;S;.;.;.;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Blowin' In The Wind;896;A;M;L;B;S;.;.;.;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Brownsville Girl;256;A;.;.;B;.;.;.;.;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Buckets Of Rain;384;A;.;.;B;S;.;.;.;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Can You Please Crawl Out Your Window;;A;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;0
Stranieri;Bob Dylan;The Ultimate Best Of;Caribbean Wind;;A;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;0
Stranieri;Bob Dylan;The Ultimate Best Of;Changing Of The Guards;256;A;.;.;B;.;.;.;.;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Dark Eyes;256;A;.;.;B;.;.;.;.;.;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Dear Landlord;384;A;.;.;B;S;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Dignity;;A;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Dont Think Twice Its All Right;384;A;.;.;B;S;.;.;.;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Every Grain Of Sand;384;A;.;.;B;S;.;.;.;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Everything Is Broken;256;A;.;.;B;.;.;.;.;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Forever Young;;A;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;x;0
Stranieri;Bob Dylan;The Ultimate Best Of;Gotta Serve Somebody;256;A;.;.;B;.;.;.;.;.;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Groom's Still Waiting At The Alter;;A;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;0
Stranieri;Bob Dylan;The Ultimate Best Of;Heart Of Mine;256;A;.;.;B;.;.;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;High Water [For Charley Patton];;A;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;0
Stranieri;Bob Dylan;The Ultimate Best Of;Hurricane;768;A;.;L;B;.;.;.;.;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;I Believe In You;896;A;.;L;B;S;.;.;.;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;I Shall Be Released;896;A;.;L;B;S;.;.;.;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;I Wanna Be Your Lover;;A;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;I Want You;256;A;.;.;B;.;.;.;.;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Idiot Wind;256;A;.;.;B;.;.;.;.;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;If Not For You;;A;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;If You See Her, Say Hello;896;A;M;L;B;S;.;.;.;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;I'll Be Your Baby Tonight;896;A;.;L;B;S;.;.;.;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;I'll Keep It With Mine;896;A;.;L;B;S;.;.;.;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Isis;;A;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;0
Stranieri;Bob Dylan;The Ultimate Best Of;It Ain't Me, Babe;896;A;M;L;B;S;.;.;.;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;It Not For You;;A;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;It's All Over Now Baby Blue;896;A;.;L;B;S;.;.;.;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Jet Pilot;;A;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Jokerman;256;A;.;.;B;.;.;.;.;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Just Like A Woman;896;A;.;L;B;S;.;.;.;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Knockin On Heavens Door;896;A;R;L;B;S;.;.;C;C;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Lay Down Your Weary Tune;896;A;.;L;B;S;.;.;c;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Lay Lady Lay;896;A;M;L;B;S;.;.;c;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Leopard-Skin Pill-Box Hat;;A;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;0
Stranieri;Bob Dylan;The Ultimate Best Of;Like A Rolling Stone;;A;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;0
Stranieri;Bob Dylan;The Ultimate Best Of;Lily, Rosemary And The Jack Of Hearts;256;A;.;.;B;.;.;.;.;.;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Lonesome Death Of Hattie Carroll;896;A;.;L;B;S;.;.;.;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Maggie's Farm;;A;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;0
Stranieri;Bob Dylan;The Ultimate Best Of;Make You Feel My Love;896;A;.;L;B;S;.;.;.;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Masters Of War;384;A;.;.;B;S;.;.;.;.;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Meet Me In The Morning;384;A;.;.;B;S;.;.;.;.;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Million Dollar Bash;;A;.;.;.;.;.;.;.;.;.;x;.;.;.;.;x;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Mixed-Up Confusion;;A;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;0
Stranieri;Bob Dylan;The Ultimate Best Of;Most Likely You Go Your Way;;A;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;x;0
Stranieri;Bob Dylan;The Ultimate Best Of;Most Likely You Go Your Way [And I'll Go Mine];;A;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;0
Stranieri;Bob Dylan;The Ultimate Best Of;Mr. Tambourine Man;896;A;M;L;B;S;.;.;.;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;My Back Pages;384;A;.;.;B;S;.;.;.;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Not Dark Yet;896;A;.;L;B;S;.;.;.;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Obviously 5 Believers;;A;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;0
Stranieri;Bob Dylan;The Ultimate Best Of;Oh, Sister;256;A;.;.;B;.;.;.;.;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;On A Night Like This;;A;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;One Of Us Must Know [Sooner Or Later];256;A;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Percy's Song;896;A;.;L;B;S;.;.;c;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Pledging My Time;;A;.;.;.;.;.;.;.;.;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Po' Boy;384;A;.;.;B;S;.;.;.;.;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Positively 4th Street;;A;.;.;.;.;.;.;.;.;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Precious Angel;896;A;.;L;B;S;.;.;.;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Rainy Day Women #12 & 35;;A;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;0
Stranieri;Bob Dylan;The Ultimate Best Of;Ring Them Bells;896;A;.;L;B;S;.;.;.;x;.;x;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Romance In Durango;;A;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;x;0
Stranieri;Bob Dylan;The Ultimate Best Of;Sad Eyed Lady Of The Lowlands;384;A;.;.;B;S;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Senor [Tales Of Yankee Power];;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Shelter Form The Storm;768;A;.;L;B;.;x;.;.;x;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Silvio;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Simple Twist Of Fate;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Solid Rock;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Someday Baby;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Song To Woody;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Stuck Inside Of Mobile With The Memphis Blues Again;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Subterranean Homesick Blues;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Tambourine Man;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Tangled Up In Blue;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Temporary Like Achilles;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;The Eskimo [The Mighty Quinn];;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;The Groom's Still Waiting At The Altar;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;The Hurricane;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;The Times They Are A Changin;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;The Times They Are A Changin';;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Things Have Changed;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Time Passes Slowly;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;To Ramona;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Tombstone Blues;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Under The Red Sky;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Up To Me;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;Visions Of Johanna;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;When The Deal Goes Down;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Stranieri;Bob Dylan;The Ultimate Best Of;You Ain't Goin' Nowhere;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
